3826668.425720 461045.756091 5064822.148000
3826662.082720 461047.116090 5064826.786000
3826652.352720 461054.409089 5064833.431000
3826648.700720 461068.060089 5064834.938000
3826648.483720 461077.341089 5064834.262000
3826653.678720 461086.730089 5064829.514000
3826663.730720 461096.126090 5064821.120000
3826677.868720 461093.369092 5064810.757000
3826688.916720 461091.877093 5064802.598000
3826692.642720 461077.525093 5064801.099000
3826693.447720 461062.948093 5064801.812000
3826692.719720 461055.074093 5064803.071000
3826682.285720 461042.140092 5064812.072000
3826669.140720 461035.542091 5064822.534000
3826659.440720 461038.291090 5064829.568000
3826654.926720 461046.048090 5064832.255000
3826644.911720 461054.325089 5064839.024000
3826641.562720 461073.026088 5064839.847000
3826642.950720 461081.694088 5064838.022000
3826649.009720 461095.279089 5064832.246000
3826655.122720 461097.929090 5064827.418000
3826670.999720 461102.475091 5064815.090000
3826675.493720 461098.496092 5064812.076000
3826678.158720 461103.620092 5064809.613000
3826701.461720 461075.880094 5064794.628000
3826697.820720 461050.982094 5064799.612000
3826688.979720 461034.879093 5064807.703000
3826676.876720 461030.199092 5064817.211000
3826642.550720 461046.391088 5064841.513000
3826639.523720 461068.561088 5064841.781000
3826637.211720 461084.765088 5064842.052000
3826665.151720 461108.205091 5064818.961000
3826587.924710 461159.994083 5064872.248000
3826588.242710 461163.008083 5064871.737000
3826600.510710 461164.711084 5064862.375000
3826610.539710 461153.932085 5064855.821000
3826612.558710 461149.577085 5064854.699000
3826610.443710 461137.921085 5064857.340000
3826603.097710 461128.843085 5064863.675000
3826597.773710 461124.835084 5064868.033000
3826587.453710 461131.992083 5064875.133000
3826582.393710 461137.496083 5064878.432990
3826581.715710 461147.418083 5064878.045990
3826577.781710 461154.212082 5064880.383990
3826583.411710 461164.741083 5064875.205990
3826592.479710 461170.239084 5064867.903000
3826597.466710 461170.654084 5064864.122000
3826604.211710 461169.639085 5064859.151000
3826613.444710 461155.725086 5064853.478000
3826615.965710 461148.257086 5064852.261000
3826616.207710 461134.445086 5064853.327000
3826608.697710 461124.314085 5064859.881000
3826602.352710 461119.875085 5064865.045000
3826592.972710 461121.230084 5064871.963000
3826580.931710 461127.829083 5064880.403990
3826575.119710 461144.347082 5064883.273990
3826570.117710 461156.957081 5064885.888990
3826578.075710 461167.483082 5064878.963990
3826587.786710 461174.960083 5064870.998990
3826593.668710 461177.740084 5064866.332000
3826608.382710 461172.332085 5064855.777000
3826620.166710 461161.126086 5064847.945000
3826623.557710 461149.403087 5064846.459000
3826620.623710 461141.013086 5064849.420000
3826620.335710 461126.445086 5064850.952000
3826609.143710 461114.355085 5064860.446000
3826602.346710 461111.927085 5064865.768000
3826589.571710 461112.313083 5064875.322000
3826584.382710 461117.716083 5064878.728000
3826572.534710 461132.803082 5064886.257990
3826572.847710 461139.460082 5064885.420990
3826567.821710 461140.016081 5064889.142990
3826574.397710 461177.754082 5064880.795990
3826593.729710 461185.103084 5064865.621000
3826609.779710 461182.852085 5064853.777000
3826619.657710 461171.901086 5064847.353000
3826627.151710 461127.491087 5064845.742000
3826613.366710 461114.176086 5064857.292000
3826603.345710 461104.336085 5064865.703000
3826571.741710 461123.891082 5064887.658990
3826527.822710 461082.858077 5064924.334000
3826525.549710 461081.835077 5064926.132000
3826517.654710 461094.313077 5064930.931000
3826519.677710 461110.030077 5064927.992000
3826521.606710 461114.184077 5064926.168000
3826530.881710 461117.180078 5064918.935000
3826541.219710 461113.359079 5064911.520000
3826546.922710 461109.426079 5064907.595000
3826547.582710 461095.037079 5064908.401000
3826546.516710 461087.078079 5064909.920000
3826539.977710 461081.849079 5064915.301000
3826537.396710 461074.523078 5064917.901000
3826526.984710 461075.833077 5064925.597000
3826518.195710 461083.134077 5064931.534000
3826515.179710 461088.333076 5064933.329000
3826512.198710 461096.077076 5064934.866000
3826516.839710 461112.354076 5064929.911000
3826520.662710 461118.462077 5064926.490000
3826530.149710 461124.981078 5064918.779000
3826541.311710 461121.460079 5064910.719000
3826547.874710 461116.619079 5064906.231000
3826552.059710 461105.875080 5064904.061000
3826554.048710 461089.879080 5064904.014000
3826545.722710 461076.117079 5064911.506000
3826539.675710 461065.000079 5064917.050000
3826527.992710 461068.826078 5064925.474000
3826517.474710 461075.927076 5064932.727000
3826512.322710 461081.019076 5064936.135000
3826508.041710 461099.363076 5064937.689000
3826509.402710 461117.167076 5064935.059000
3826515.712710 461126.141076 5064929.511000
3826523.160710 461126.774077 5064923.863000
3826533.463710 461133.065078 5064915.562000
3826548.004710 461126.455079 5064905.244000
3826553.412710 461120.215080 5064901.749000
3826560.129710 461106.242081 5064897.970000
3826559.204710 461098.190080 5064899.392000
3826555.176710 461078.557080 5064904.190000
3826550.369710 461075.878080 5064908.041000
3826552.730710 461070.199080 5064906.782000
3826522.850710 461060.200077 5064930.113000
3826507.160710 461077.749076 5064940.304000
3826499.950710 461096.105075 5064944.057000
3826502.176710 461111.734075 5064940.974000
3826529.008710 461139.952078 5064918.283000
3826545.819710 461131.098079 5064906.465000
3826558.153710 461124.733080 5064897.782000
3826561.816710 461081.739081 5064898.918000
